l,C_l_GoE,C_l_LCDM,D_l_GoE,D_l_LCDM
1939,1.516046839455855e-28,1.5043667839718144e-28,9.076372055414396e-23,9.00644510695739e-23
1940,1.516007520198414e-28,1.5043395590182243e-28,9.085498323732271e-23,9.015571730142475e-23
1941,1.515968234366912e-28,1.5043123485868173e-28,9.094629132446925e-23,9.024702892584521e-23
1942,1.5159289819068605e-28,1.5042851526623708e-28,9.103764481475538e-23,9.033838594201443e-23
1943,1.5158897627638963e-28,1.5042579712296866e-28,9.112904370735332e-23,9.0429788349112e-23
1944,1.515850576883782e-28,1.5042308042735902e-28,9.122048800143578e-23,9.052123614631795e-23
1945,1.515811424212404e-28,1.5042036517789306e-28,9.131197769617586e-23,9.061272933281277e-23
1946,1.5157723046957738e-28,1.50417651373058e-28,9.140351279074716e-23,9.07042679077773e-23
1947,1.5157332182800272e-28,1.504149390113435e-28,9.14950932843237e-23,9.079585187039294e-23
1948,1.5156941649114226e-28,1.5041222809124158e-28,9.158671917607994e-23,9.088748121984147e-23
1949,1.5156551445363424e-28,1.504095186112465e-28,9.167839046519076e-23,9.097915595530506e-23
1950,1.5156161571012926e-28,1.5040681056985503e-28,9.177010715083158e-23,9.10708760759664e-23
1951,1.5155772025529003e-28,1.5040410396556606e-28,9.186186923217816e-23,9.116264158100851e-23
1952,1.5155382808379164e-28,1.5040139879688103e-28,9.195367670840678e-23,9.125445246961493e-23
1953,1.5154993919032138e-28,1.5039869506230356e-28,9.204552957869417e-23,9.134630874096961e-23
1954,1.5154605356957848e-28,1.5039599276033968e-28,9.213742784221741e-23,9.143821039425691e-23
1955,1.5154217121627452e-28,1.5039329188949773e-28,9.222937149815408e-23,9.153015742866168e-23
1956,1.5153829212513308e-28,1.5039059244828832e-28,9.232136054568225e-23,9.162214984336912e-23
1957,1.5153441629088985e-28,1.5038789443522439e-28,9.241339498398042e-23,9.17141876375649e-23
1958,1.5153054370829227e-28,1.503851978488212e-28,9.250547481222736e-23,9.180627081043513e-23
1959,1.5152667437210019e-28,1.5038250268759631e-28,9.259760002960255e-23,9.189839936116636e-23
1960,1.5152280827708516e-28,1.5037980895006955e-28,9.268977063528577e-23,9.199057328894551e-23
1961,1.515189454180306e-28,1.5037711663476311e-28,9.278198662845721e-23,9.208279259296003e-23
1962,1.515150857897319e-28,1.5037442574020137e-28,9.287424800829756e-23,9.217505727239769e-23
1963,1.5151122938699625e-28,1.5037173626491102e-28,9.296655477398791e-23,9.226736732644673e-23
1964,1.515073762046428e-28,1.5036904820742115e-28,9.305890692470988e-23,9.23597227542959e-23
1965,1.5150352623750222e-28,1.5036636156626288e-28,9.315130445964539e-23,9.245212355513423e-23
1966,1.5149967948041712e-28,1.5036367633996986e-28,9.324374737797691e-23,9.254456972815129e-23
1967,1.5149583592824174e-28,1.5036099252707784e-28,9.33362356788873e-23,9.263706127253704e-23
1968,1.51491995575842e-28,1.5035831012612482e-28,9.342876936155985e-23,9.272959818748183e-23
1969,1.5148815841809552e-28,1.5035562913565115e-28,9.352134842517833e-23,9.28221804721765e-23
1970,1.5148432444989135e-28,1.5035294955419939e-28,9.361397286892686e-23,9.291480812581229e-23
1971,1.514804936661304e-28,1.5035027138031433e-28,9.370664269199011e-23,9.300748114758085e-23
1972,1.5147666606172487e-28,1.5034759461254298e-28,9.37993578935531e-23,9.310019953667425e-23
1973,1.5147284163159862e-28,1.5034491924943467e-28,9.389211847280135e-23,9.319296329228502e-23
1974,1.5146902037068685e-28,1.5034224528954084e-28,9.39849244289207e-23,9.328577241360606e-23
1975,1.5146520227393645e-28,1.5033957273141532e-28,9.407777576109762e-23,9.337862689983082e-23
1976,1.5146138733630537e-28,1.5033690157361394e-28,9.417067246851879e-23,9.347152675015296e-23
1977,1.5145757555276318e-28,1.5033423181469495e-28,9.426361455037144e-23,9.356447196376674e-23
1978,1.5145376691829081e-28,1.5033156345321872e-28,9.43566020058433e-23,9.365746253986678e-23
1979,1.5144996142788031e-28,1.503288964877478e-28,9.444963483412235e-23,9.375049847764811e-23
1980,1.5144615907653537e-28,1.503262309168471e-28,9.454271303439726e-23,9.384357977630624e-23
1981,1.5144235985927037e-28,1.5032356673908348e-28,9.463583660585677e-23,9.393670643503698e-23
1982,1.5143856377111144e-28,1.503209039530262e-28,9.472900554769041e-23,9.402987845303671e-23
1983,1.5143477080709562e-28,1.5031824255724664e-28,9.482221985908794e-23,9.41230958295021e-23
1984,1.5143098096227113e-28,1.503155825503183e-28,9.491547953923955e-23,9.421635856363031e-23
1985,1.514271942316975e-28,1.503129239308171e-28,9.500878458733604e-23,9.430966665461897e-23
1986,1.51423410610445e-28,1.5031026669732077e-28,9.510213500256838e-23,9.440302010166596e-23
1987,1.5141963009359524e-28,1.503076108484095e-28,9.519553078412811e-23,9.449641890396973e-23
1988,1.5141585267624081e-28,1.5030495638266557e-28,9.528897193120725e-23,9.45898630607291e-23
1989,1.5141207835348522e-28,1.503023032986734e-28,9.538245844299813e-23,9.468335257114333e-23
1990,1.5140830712044301e-28,1.5029965159501958e-28,9.54759903186936e-23,9.477688743441202e-23
1991,1.5140453897223956e-28,1.5029700127029282e-28,9.556956755748684e-23,9.487046764973525e-23
1992,1.5140077390401126e-28,1.5029435232308403e-28,9.566319015857151e-23,9.496409321631352e-23
1993,1.5139701191090537e-28,1.502917047519863e-28,9.575685812114178e-23,9.505776413334773e-23
1994,1.513932529880799e-28,1.5028905855559474e-28,9.585057144439207e-23,9.515148040003918e-23
1995,1.5138949713070379e-28,1.5028641373250675e-28,9.594433012751742e-23,9.524524201558962e-23
1996,1.5138574433395648e-28,1.5028377028132174e-28,9.603813416971301e-23,9.533904897920118e-23
1997,1.5138199459302856e-28,1.5028112820064128e-28,9.613198357017477e-23,9.543290129007641e-23
1998,1.5137824790312118e-28,1.5027848748906914e-28,9.622587832809894e-23,9.552679894741832e-23
1999,1.513745042594461e-28,1.5027584814521112e-28,9.631981844268211e-23,9.562074195043025e-23
2000,1.5137076365722573e-28,1.5027321016767511e-28,9.641380391312128e-23,9.571473029831599e-23
2001,1.5136702609169312e-28,1.5027057355507123e-28,9.650783473861394e-23,9.580876399027977e-23
2002,1.5136329155809211e-28,1.5026793830601164e-28,9.660191091835808e-23,9.590284302552622e-23
2003,1.5135956005167687e-28,1.5026530441911062e-28,9.669603245155193e-23,9.599696740326034e-23
2004,1.5135583156771224e-28,1.5026267189298452e-28,9.679019933739429e-23,9.609113712268761e-23
2005,1.5135210610147347e-28,1.5026004072625181e-28,9.688441157508427e-23,9.618535218301386e-23
2006,1.5134838364824646e-28,1.502574109175331e-28,9.697866916382155e-23,9.627961258344538e-23
2007,1.5134466420332729e-28,1.5025478246545088e-28,9.707297210280598e-23,9.637391832318876e-23
2008,1.5134094776202279e-28,1.5025215536863e-28,9.716732039123812e-23,9.646826940145115e-23
2009,1.5133723431964984e-28,1.5024952962569722e-28,9.726171402831871e-23,9.656266581744003e-23
2010,1.5133352387153603e-28,1.5024690523528143e-28,9.735615301324913e-23,9.66571075703633e-23
2011,1.51329816413019e-28,1.5024428219601359e-28,9.745063734523094e-23,9.675159465942927e-23
2012,1.5132611193944685e-28,1.502416605065267e-28,9.754516702346633e-23,9.684612708384664e-23
2013,1.5132241044617785e-28,1.502390401654558e-28,9.763974204715772e-23,9.69407048428245e-23
2014,1.5131871192858072e-28,1.502364211714381e-28,9.773436241550814e-23,9.703532793557248e-23
2015,1.51315016382034e-28,1.5023380352311265e-28,9.78290281277208e-23,9.712999636130037e-23
2016,1.5131132380192694e-28,1.502311872191208e-28,9.792373918299961e-23,9.72247101192186e-23
2017,1.513076341836585e-28,1.502285722581058e-28,9.801849558054862e-23,9.73194692085379e-23
2018,1.5130394752263817e-28,1.5022595863871296e-28,9.811329731957258e-23,9.741427362846945e-23
2019,1.5130026381428512e-28,1.5022334635958964e-28,9.820814439927633e-23,9.750912337822475e-23
2020,1.5129658305402887e-28,1.5022073541938524e-28,9.830303681886533e-23,9.760401845701577e-23
2021,1.5129290523730901e-28,1.5021812581675112e-28,9.83979745775455e-23,9.769895886405488e-23
2022,1.5128923035957497e-28,1.502155175503408e-28,9.849295767452297e-23,9.779394459855486e-23
2023,1.512855584162864e-28,1.502129106188097e-28,9.858798610900451e-23,9.788897565972884e-23
2024,1.5128188940291267e-28,1.502103050208153e-28,9.868305988019713e-23,9.798405204679044e-23
2025,1.5127822331493325e-28,1.5020770075501711e-28,9.877817898730831e-23,9.807917375895361e-23
2026,1.512745601478375e-28,1.5020509782007663e-28,9.887334342954596e-23,9.817434079543272e-23
2027,1.5127089989712458e-28,1.5020249621465737e-28,9.896855320611839e-23,9.826955315544256e-23
2028,1.5126724255830364e-28,1.501998959374248e-28,9.906380831623434e-23,9.836481083819829e-23
2029,1.5126358812689355e-28,1.5019729698704647e-28,9.915910875910291e-23,9.846011384291551e-23
2030,1.5125993659842297e-28,1.5019469936219186e-28,9.925445453393363e-23,9.855546216881018e-23
2031,1.5125628796843044e-28,1.5019210306153241e-28,9.934984563993647e-23,9.865085581509867e-23
2032,1.5125264223246413e-28,1.5018950808374164e-28,9.944528207632175e-23,9.874629478099775e-23
2033,1.5124899938608205e-28,1.5018691442749504e-28,9.954076384230033e-23,9.884177906572468e-23
2034,1.512453594248517e-28,1.5018432209146992e-28,9.963629093708323e-23,9.893730866849692e-23
2035,1.512417223443505e-28,1.501817310743458e-28,9.973186335988215e-23,9.903288358853253e-23
2036,1.512380881401654e-28,1.5017914137480398e-28,9.982748110990907e-23,9.912850382504984e-23
2037,1.512344568078928e-28,1.5017655299152783e-28,9.992314418637633e-23,9.922416937726764e-23
2038,1.5123082834313894e-28,1.501739659232026e-28,1.0001885258849675e-22,9.931988024440504e-23
2039,1.5122720274151954e-28,1.5017138016851555e-28,1.0011460631548357e-22,9.941563642568164e-23
2040,1.5122357999865982e-28,1.5016879572615598e-28,1.0021040536655042e-22,9.951143792031744e-23
2041,1.5121996011019444e-28,1.5016621259481494e-28,1.0030624974091125e-22,9.960728472753273e-23
2042,1.5121634307176766e-28,1.5016363077318555e-28,1.0040213943778053e-22,9.97031768465483e-23
2043,1.512127288790331e-28,1.5016105025996291e-28,1.0049807445637306e-22,9.979911427658528e-23
2044,1.5120911752765386e-28,1.501584710538439e-28,1.0059405479590406e-22,9.989509701686516e-23
2045,1.5120550901330252e-28,1.5015589315352758e-28,1.0069008045558923e-22,9.999112506660997e-23
2046,1.512019033316609e-28,1.5015331655771469e-28,1.0078615143464457e-22,1.0008719842504195e-22
2047,1.5119830047842026e-28,1.5015074126510804e-28,1.0088226773228657e-22,1.0018331709138388e-22
2048,1.51194700449281e-28,1.501481672744123e-28,1.0097842934773193e-22,1.0027948106485885e-22
2049,1.5119110323995308e-28,1.5014559458433411e-28,1.0107463628019802e-22,1.0037569034469034e-22
2050,1.511875088461557e-28,1.50143023193582e-28,1.0117088852890251e-22,1.004719449301023e-22
2051,1.5118391726361705e-28,1.5014045310086642e-28,1.0126718609306333e-22,1.0056824482031897e-22
2052,1.5118032848807494e-28,1.5013788430489971e-28,1.0136352897189908e-22,1.0066459001456507e-22
2053,1.5117674251527595e-28,1.5013531680439618e-28,1.0145991716462848e-22,1.0076098051206567e-22
2054,1.5117315934097612e-28,1.5013275059807186e-28,1.0155635067047082e-22,1.008574163120462e-22
2055,1.511695789609407e-28,1.5013018568464492e-28,1.0165282948864582e-22,1.0095389741373254e-22
2056,1.5116600137094369e-28,1.5012762206283524e-28,1.0174935361837345e-22,1.0105042381635092e-22
2057,1.5116242656676852e-28,1.5012505973136469e-28,1.0184592305887414e-22,1.0114699551912801e-22
2058,1.5115885454420767e-28,1.50122498688957e-28,1.019425378093688e-22,1.0124361252129079e-22
2059,1.5115528529906252e-28,1.5011993893433769e-28,1.0203919786907868e-22,1.0134027482206667e-22
2060,1.5115171882714356e-28,1.5011738046623435e-28,1.0213590323722535e-22,1.014369824206835e-22
2061,1.511481551242702e-28,1.5011482328337625e-28,1.0223265391303089e-22,1.015337353163694e-22
2062,1.5114459418627095e-28,1.5011226738449467e-28,1.023294498957177e-22,1.01630533508353e-22
2063,1.5114103600898328e-28,1.5010971276832264e-28,1.024262911845087e-22,1.0172737699586321e-22
2064,1.5113748058825346e-28,1.501071594335952e-28,1.0252317777862709e-22,1.0182426577812945e-22
2065,1.5113392791993658e-28,1.5010460737904907e-28,1.0262010967729637e-22,1.0192119985438139e-22
2066,1.5113037799989688e-28,1.5010205660342296e-28,1.0271708687974068e-22,1.0201817922384915e-22
2067,1.5112683082400736e-28,1.5009950710545743e-28,1.0281410938518443e-22,1.0211520388576329e-22
2068,1.5112328638814967e-28,1.5009695888389483e-28,1.0291117719285236e-22,1.0221227383935468e-22
2069,1.5111974468821454e-28,1.500944119374794e-28,1.0300829030196976e-22,1.0230938908385461e-22
2070,1.5111620572010123e-28,1.500918662649571e-28,1.0310544871176216e-22,1.024065496184947e-22
2071,1.5111266947971795e-28,1.5008932186507594e-28,1.0320265242145559e-22,1.0250375544250703e-22
2072,1.5110913596298146e-28,1.500867787365856e-28,1.0329990143027636e-22,1.0260100655512403e-22
2073,1.5110560516581742e-28,1.5008423687823765e-28,1.0339719573745131e-22,1.026983029555785e-22
2074,1.5110207708416008e-28,1.500816962887855e-28,1.0349453534220758e-22,1.0279564464310365e-22
2075,1.5109855171395226e-28,1.500791569669843e-28,1.035919202437727e-22,1.0289303161693303e-22
2076,1.5109502905114566e-28,1.500766189115912e-28,1.0368935044137467e-22,1.0299046387630067e-22
2077,1.510915090917004e-28,1.5007408212136496e-28,1.0378682593424182e-22,1.0308794142044086e-22
2078,1.5108799183158524e-28,1.5007154659506623e-28,1.0388434672160287e-22,1.0318546424858832e-22
2079,1.5108447726677748e-28,1.5006901233145756e-28,1.0398191280268689e-22,1.0328303235997817e-22
2080,1.510809653932631e-28,1.5006647932930318e-28,1.0407952417672349e-22,1.033806457538459e-22
2081,1.510774562070364e-28,1.5006394758736917e-28,1.0417718084294245e-22,1.0347830442942736e-22
2082,1.5107394970410038e-28,1.5006141710442346e-28,1.0427488280057415e-22,1.0357600838595885e-22
2083,1.5107044588046638e-28,1.5005888787923567e-28,1.043726300488492e-22,1.0367375762267694e-22
2084,1.5106694473215425e-28,1.500563599105773e-28,1.0447042258699871e-22,1.0377155213881868e-22
2085,1.510634462551922e-28,1.5005383319722164e-28,1.0456826041425408e-22,1.0386939193362144e-22
2086,1.5105995044561701e-28,1.5005130773794364e-28,1.046661435298472e-22,1.0396727700632294e-22
2087,1.5105645729947376e-28,1.5004878353152025e-28,1.047640719330103e-22,1.0406520735616142e-22
2088,1.5105296681281575e-28,1.5004626057672997e-28,1.0486204562297592e-22,1.041631829823753e-22
2089,1.510494789817049e-28,1.5004373887235323e-28,1.0496006459897715e-22,1.0426120388420355e-22
2090,1.5104599380221121e-28,1.5004121841717216e-28,1.0505812886024729e-22,1.0435927006088541e-22
2091,1.5104251127041306e-28,1.500386992099707e-28,1.0515623840602012e-22,1.0445738151166052e-22
2092,1.5103903138239725e-28,1.5003618124953453e-28,1.0525439323552987e-22,1.0455553823576896e-22
2093,1.510355541342585e-28,1.5003366453465109e-28,1.0535259334801099e-22,1.0465374023245107e-22
2094,1.5103207952210019e-28,1.5003114906410956e-28,1.0545083874269849e-22,1.0475198750094769e-22
2095,1.5102860754203348e-28,1.5002863483670093e-28,1.0554912941882758e-22,1.0485028004049993e-22
2096,1.5102513819017794e-28,1.5002612185121793e-28,1.0564746537563397e-22,1.0494861785034937e-22
2097,1.5102167146266136e-28,1.5002361010645493e-28,1.0574584661235377e-22,1.0504700092973784e-22
2098,1.5101820735561952e-28,1.5002109960120824e-28,1.058442731282234e-22,1.051454292779077e-22
2099,1.510147458651964e-28,1.500185903342757e-28,1.0594274492247971e-22,1.0524390289410152e-22
2100,1.5101128698754416e-28,1.5001608230445706e-28,1.0604126199435998e-22,1.053424217775624e-22
2101,1.5100783071882286e-28,1.5001357551055368e-28,1.061398243431017e-22,1.0544098592753369e-22
2102,1.510043770552007e-28,1.500110699513688e-28,1.0623843196794292e-22,1.0553959534325922e-22
2103,1.5100092599285399e-28,1.5000856562570721e-28,1.06337084868122e-22,1.0563825002398311e-22
2104,1.5099747752796694e-28,1.500060625323755e-28,1.064357830428777e-22,1.0573694996894982e-22
2105,1.509940316567318e-28,1.5000356067018203e-28,1.065345264914491e-22,1.0583569517740429e-22
2106,1.5099058837534871e-28,1.5000106003793683e-28,1.066333152130757e-22,1.0593448564859179e-22
2107,1.5098714768002591e-28,1.4999856063445164e-28,1.0673214920699737e-22,1.0603332138175794e-22
2108,1.5098370956697954e-28,1.499960624585399e-28,1.0683102847245445e-22,1.061322023761487e-22
2109,1.5098027403243356e-28,1.4999356550901685e-28,1.0692995300868754e-22,1.062311286310105e-22
2110,1.509768410726198e-28,1.4999106978469932e-28,1.0702892281493758e-22,1.0633010014559008e-22
2111,1.5097341068377813e-28,1.4998857528440584e-28,1.0712793789044613e-22,1.064291169191345e-22
2112,1.5096998286215603e-28,1.499860820069568e-28,1.072269982344548e-22,1.065281789508913e-22
2113,1.5096655760400898e-28,1.49983589951174e-28,1.0732610384620581e-22,1.0662728624010822e-22
2114,1.5096313490560016e-28,1.4998109911588126e-28,1.0742525472494167e-22,1.0672643878603361e-22
2115,1.5095971476320064e-28,1.4997860949990387e-28,1.075244508699053e-22,1.0682563658791598e-22
2116,1.5095629717308918e-28,1.4997612110206886e-28,1.0762369228034003e-22,1.0692487964500434e-22
2117,1.5095288213155228e-28,1.4997363392120496e-28,1.0772297895548942e-22,1.0702416795654794e-22
2118,1.5094946963488416e-28,1.4997114795614257e-28,1.0782231089459755e-22,1.0712350152179654e-22
2119,1.509460596793867e-28,1.4996866320571368e-28,1.0792168809690878e-22,1.072228803400001e-22
2120,1.5094265226136964e-28,1.4996617966875216e-28,1.0802111056166797e-22,1.0732230441040912e-22
2121,1.5093924737715008e-28,1.4996369734409333e-28,1.0812057828812015e-22,1.0742177373227435e-22
2122,1.5093584502305316e-28,1.4996121623057433e-28,1.0822009127551103e-22,1.0752128830484696e-22
2123,1.5093244519541117e-28,1.4995873632703388e-28,1.083196495230863e-22,1.076208481273785e-22
2124,1.5092904789056435e-28,1.4995625763231234e-28,1.0841925303009237e-22,1.0772045319912074e-22
2125,1.509256531048605e-28,1.4995378014525186e-28,1.0851890179577588e-22,1.0782010351932606e-22
2126,1.5092226083465474e-28,1.4995130386469608e-28,1.086185958193838e-22,1.07919799087247e-22
2127,1.5091887107630987e-28,1.4994882878949033e-28,1.0871833510016351e-22,1.0801953990213653e-22
2128,1.5091548382619634e-28,1.4994635491848175e-28,1.0881811963736281e-22,1.0811932596324807e-22
2129,1.5091209908069185e-28,1.499438822505188e-28,1.0891794943022978e-22,1.0821915726983516e-22
2130,1.5090871683618188e-28,1.49941410784452e-28,1.0901782447801305e-22,1.0831903382115204e-22
2131,1.5090533708905906e-28,1.499389405191331e-28,1.0911774477996138e-22,1.0841895561645302e-22
2132,1.5090195983572358e-28,1.4993647145341572e-28,1.0921771033532398e-22,1.0851892265499291e-22
2133,1.5089858507258324e-28,1.4993400358615512e-28,1.0931772114335065e-22,1.0861893493602693e-22
2134,1.5089521279605284e-28,1.499315369162081e-28,1.0941777720329113e-22,1.0871899245881052e-22
2135,1.5089184300255493e-28,1.4992907144243305e-28,1.0951787851439593e-22,1.0881909522259957e-22
2136,1.5088847568851924e-28,1.4992660716369006e-28,1.096180250759157e-22,1.089192432266503e-22
2137,1.50885110850383e-28,1.499241440788409e-28,1.097182168871016e-22,1.0901943647021937e-22
2138,1.5088174848459054e-28,1.4992168218674885e-28,1.0981845394720504e-22,1.091196749525637e-22
2139,1.5087838858759362e-28,1.4991922148627878e-28,1.099187362554778e-22,1.0921995867294054e-22
2140,1.5087503115585134e-28,1.4991676197629724e-28,1.1001906381117217e-22,1.0932028763060764e-22
2141,1.5087167618582999e-28,1.499143036556724e-28,1.1011943661354065e-22,1.0942066182482298e-22
2142,1.5086832367400314e-28,1.4991184652327405e-28,1.102198546618362e-22,1.0952108125484504e-22
2143,1.5086497361685151e-28,1.4990939057797344e-28,1.1032031795531207e-22,1.096215459199325e-22
2144,1.5086162601086313e-28,1.4990693581864355e-28,1.104208264932219e-22,1.0972205581934446e-22
2145,1.508582808525333e-28,1.4990448224415896e-28,1.1052138027481984e-22,1.0982261095234041e-22
2146,1.508549381383641e-28,1.4990202985339573e-28,1.1062197929936005e-22,1.0992321131818017e-22
2147,1.5085159786486533e-28,1.498995786452317e-28,1.1072262356609747e-22,1.1002385691612396e-22
2148,1.5084826002855353e-28,1.4989712861854605e-28,1.108233130742872e-22,1.1012454774543225e-22
2149,1.508449246259524e-28,1.4989467977221969e-28,1.109240478231846e-22,1.1022528380536595e-22
2150,1.5084159165359295e-28,1.4989223210513515e-28,1.1102482781204564e-22,1.1032606509518633e-22
2151,1.5083826110801307e-28,1.4988978561617645e-28,1.1112565304012652e-22,1.10426891614155e-22
2152,1.5083493298575768e-28,1.498873403042292e-28,1.1122652350668367e-22,1.1052776336153387e-22
2153,1.5083160728337896e-28,1.4988489616818062e-28,1.113274392109742e-22,1.1062868033658532e-22
2154,1.5082828399743597e-28,1.4988245320691944e-28,1.114284001522553e-22,1.1072964253857197e-22
2155,1.5082496312449472e-28,1.4988001141933599e-28,1.1152940632978467e-22,1.1083064996675687e-22
2156,1.508216446611284e-28,1.4987757080432219e-28,1.1163045774282033e-22,1.109317026204034e-22
2157,1.5081832860391692e-28,1.4987513136077144e-28,1.117315543906206e-22,1.1103280049877528e-22
2158,1.5081501494944743e-28,1.4987269308757882e-28,1.118326962724443e-22,1.111339436011366e-22
2159,1.508117036943138e-28,1.4987025598364082e-28,1.1193388338755055e-22,1.1123513192675182e-22
2160,1.5080839483511678e-28,1.4986782004785557e-28,1.1203511573519867e-22,1.1133636547488567e-22
2161,1.5080508836846425e-28,1.4986538527912272e-28,1.1213639331464858e-22,1.1143764424480336e-22
2162,1.5080178429097083e-28,1.498629516763435e-28,1.1223771612516049e-22,1.1153896823577034e-22
2163,1.5079848259925797e-28,1.4986051923842063e-28,1.123390841659949e-22,1.1164033744705247e-22
2164,1.5079518328995403e-28,1.4985808796425845e-28,1.1244049743641267e-22,1.11741751877916e-22
2165,1.507918863596942e-28,1.498556578527627e-28,1.1254195593567514e-22,1.1184321152762737e-22
2166,1.5078859180512043e-28,1.4985322890284076e-28,1.1264345966304384e-22,1.1194471639545357e-22
2167,1.5078529962288157e-28,1.498508011134016e-28,1.1274500861778085e-22,1.1204626648066185e-22
2168,1.5078200980963302e-28,1.4984837448335548e-28,1.1284660279914837e-22,1.1214786178251973e-22
2169,1.507787223620373e-28,1.498459490116145e-28,1.1294824220640926e-22,1.1224950230029524e-22
2170,1.507754372767632e-28,1.4984352469709194e-28,1.1304992683882634e-22,1.123511880332566e-22
2171,1.5077215455048669e-28,1.498411015387029e-28,1.1315165669566318e-22,1.1245291898067256e-22
2172,1.5076887417989015e-28,1.4983867953536391e-28,1.1325343177618347e-22,1.1255469514181204e-22
2173,1.507655961616628e-28,1.4983625868599288e-28,1.1335525207965135e-22,1.126565165159444e-22
2174,1.5076232049250048e-28,1.4983383898950941e-28,1.1345711760533129e-22,1.127583831023394e-22
2175,1.5075904716910558e-28,1.4983142044483448e-28,1.1355902835248805e-22,1.1286029490026695e-22
2176,1.507557761881874e-28,1.4982900305089064e-28,1.136609843203869e-22,1.1296225190899757e-22
2177,1.507525075464615e-28,1.4982658680660188e-28,1.137629855082933e-22,1.1306425412780188e-22
2178,1.507492412406504e-28,1.4982417171089387e-28,1.1386503191547316e-22,1.1316630155595107e-22
2179,1.50745977267483e-28,1.498217577626935e-28,1.1396712354119276e-22,1.1326839419271651e-22
2180,1.5074271562369471e-28,1.4981934496092936e-28,1.140692603847186e-22,1.1337053203736997e-22
2181,1.5073945630602775e-28,1.4981693330453146e-28,1.1417144244531775e-22,1.1347271508918356e-22
2182,1.5073619931123052e-28,1.4981452279243128e-28,1.1427366972225737e-22,1.1357494334742977e-22
2183,1.5073294463605837e-28,1.4981211342356192e-28,1.1437594221480523e-22,1.1367721681138147e-22
2184,1.5072969227727277e-28,1.498097051968577e-28,1.144782599222293e-22,1.137795354803117e-22
2185,1.5072644223164186e-28,1.4980729811125473e-28,1.1458062284379789e-22,1.1388189935349405e-22
2186,1.5072319449594026e-28,1.4980489216569031e-28,1.1468303097877976e-22,1.1398430843020228e-22
2187,1.507199490669489e-28,1.4980248735910344e-28,1.1478548432644388e-22,1.1408676270971068e-22
2188,1.5071670594145534e-28,1.4980008369043447e-28,1.1488798288605977e-22,1.141892621912937e-22
2189,1.507134651162534e-28,1.4979768115862522e-28,1.1499052665689708e-22,1.1429180687422623e-22
2190,1.5071022658814353e-28,1.497952797626191e-28,1.1509311563822608e-22,1.1439439675778354e-22
2191,1.5070699035393222e-28,1.4979287950136082e-28,1.1519574982931707e-22,1.1449703184124114e-22
2192,1.5070375641043256e-28,1.4979048037379662e-28,1.1529842922944087e-22,1.1459971212387493e-22
2193,1.5070052475446405e-28,1.4978808237887423e-28,1.1540115383786875e-22,1.147024376049612e-22
2194,1.5069729538285232e-28,1.497856855155428e-28,1.1550392365387207e-22,1.1480520828377648e-22
2195,1.5069406829242955e-28,1.4978328978275296e-28,1.1560673867672281e-22,1.1490802415959775e-22
2196,1.50690843480034e-28,1.4978089517945672e-28,1.1570959890569308e-22,1.150108852317022e-22
2197,1.5068762094251045e-28,1.4977850170460761e-28,1.1581250434005548e-22,1.1511379149936754e-22
2198,1.5068440067670984e-28,1.4977610935716065e-28,1.1591545497908294e-22,1.1521674296187165e-22
2199,1.506811826794892e-28,1.4977371813607218e-28,1.1601845082204856e-22,1.1531973961849286e-22
2200,1.5067796694771214e-28,1.497713280403e-28,1.1612149186822606e-22,1.1542278146850974e-22
2201,1.5067475347824827e-28,1.4976893906880352e-28,1.1622457811688932e-22,1.1552586851120136e-22
2202,1.5067154226797348e-28,1.4976655122054327e-28,1.1632770956731263e-22,1.156290007458469e-22
2203,1.5066833331376987e-28,1.4976416449448151e-28,1.1643088621877067e-22,1.157321781717261e-22
2204,1.5066512661252568e-28,1.4976177888958182e-28,1.1653410807053834e-22,1.1583540078811892e-22
2205,1.5066192216113539e-28,1.4975939440480915e-28,1.1663737512189103e-22,1.159386685943057e-22
2206,1.5065871995649943e-28,1.4975701103912996e-28,1.1674068737210432e-22,1.1604198158956707e-22
2207,1.5065551999552464e-28,1.4975462879151207e-28,1.1684404482045427e-22,1.1614533977318402e-22
2208,1.5065232227512377e-28,1.4975224766092473e-28,1.169474474662172e-22,1.1624874314443791e-22
2209,1.5064912679221582e-28,1.4974986764633867e-28,1.1705089530866986e-22,1.1635219170261041e-22
2210,1.5064593354372573e-28,1.4974748874672596e-28,1.1715438834708923e-22,1.1645568544698354e-22
2211,1.506427425265846e-28,1.4974511096106008e-28,1.1725792658075272e-22,1.165592243768396e-22
2212,1.5063955373772964e-28,1.4974273428831596e-28,1.1736151000893807e-22,1.1666280849146132e-22
2213,1.5063636717410399e-28,1.4974035872746997e-28,1.1746513863092334e-22,1.1676643779013172e-22
2214,1.5063318283265686e-28,1.497379842774998e-28,1.1756881244598693e-22,1.1687011227213412e-22
2215,1.5063000071034343e-28,1.4973561093738453e-28,1.1767253145340756e-22,1.169738319367522e-22
2216,1.5062682080412495e-28,1.4973323870610472e-28,1.1777629565246434e-22,1.1707759678327e-22
2217,1.5062364311096866e-28,1.4973086758264233e-28,1.1788010504243675e-22,1.1718140681097192e-22
2218,1.5062046762784767e-28,1.4972849756598062e-28,1.179839596226045e-22,1.1728526201914257e-22
2219,1.5061729435174108e-28,1.4972612865510436e-28,1.1808785939224773e-22,1.1738916240706707e-22
